city,date,single_fam_val,bottom_tier,avg_HPI_2000,HPI,annual_change
Coffey Park,10/1/2007,NA,NA,179.605,1125.545,-6.401666667
Coffey Park,11/1/2007,NA,NA,179.605,1125.545,-6.401666667
Coffey Park,12/1/2007,NA,NA,179.605,1125.545,-6.401666667
Coffey Park,1/1/2008,NA,NA,142.0666667,895.34,-20.73166667
Coffey Park,2/1/2008,132992,NA,142.0666667,895.34,-20.73166667
Coffey Park,3/1/2008,132925.5,NA,142.0666667,895.34,-20.73166667
Coffey Park,4/1/2008,132953.5,NA,142.0666667,895.34,-20.73166667
Coffey Park,5/1/2008,132371.5,NA,142.0666667,895.34,-20.73166667
Coffey Park,6/1/2008,132140,NA,142.0666667,895.34,-20.73166667
Coffey Park,7/1/2008,132030.5,NA,142.0666667,895.34,-20.73166667
Coffey Park,8/1/2008,131900,NA,142.0666667,895.34,-20.73166667
Coffey Park,9/1/2008,131750,NA,142.0666667,895.34,-20.73166667
Coffey Park,10/1/2008,131367,NA,142.0666667,895.34,-20.73166667
Coffey Park,11/1/2008,131716,NA,142.0666667,895.34,-20.73166667
Coffey Park,12/1/2008,131357,NA,142.0666667,895.34,-20.73166667
Coffey Park,1/1/2009,130868,NA,124.3783333,786.0133333,-12.55
Coffey Park,2/1/2009,130260,NA,124.3783333,786.0133333,-12.55
Coffey Park,3/1/2009,130187,NA,124.3783333,786.0133333,-12.55
Coffey Park,4/1/2009,130149.5,NA,124.3783333,786.0133333,-12.55
Coffey Park,5/1/2009,130738,NA,124.3783333,786.0133333,-12.55
Coffey Park,6/1/2009,130730.5,NA,124.3783333,786.0133333,-12.55
Coffey Park,7/1/2009,130514.5,NA,124.3783333,786.0133333,-12.55
Coffey Park,8/1/2009,129898.5,NA,124.3783333,786.0133333,-12.55
Coffey Park,9/1/2009,129693.5,NA,124.3783333,786.0133333,-12.55
Coffey Park,10/1/2009,129931,NA,124.3783333,786.0133333,-12.55
Coffey Park,11/1/2009,129192.5,NA,124.3783333,786.0133333,-12.55
Coffey Park,12/1/2009,129107.5,NA,124.3783333,786.0133333,-12.55
Coffey Park,1/1/2010,128679,NA,119.5366667,753.3883333,-3.655
Coffey Park,2/1/2010,128430,NA,119.5366667,753.3883333,-3.655
Coffey Park,3/1/2010,126541,NA,119.5366667,753.3883333,-3.655
Coffey Park,4/1/2010,124462,NA,119.5366667,753.3883333,-3.655
Coffey Park,5/1/2010,122366.5,NA,119.5366667,753.3883333,-3.655
Coffey Park,6/1/2010,120766.5,NA,119.5366667,753.3883333,-3.655
Coffey Park,7/1/2010,119381.5,NA,119.5366667,753.3883333,-3.655
Coffey Park,8/1/2010,118932.5,NA,119.5366667,753.3883333,-3.655
Coffey Park,9/1/2010,117992,NA,119.5366667,753.3883333,-3.655
Coffey Park,10/1/2010,116953,NA,119.5366667,753.3883333,-3.655
Coffey Park,11/1/2010,116071.5,NA,119.5366667,753.3883333,-3.655
Coffey Park,12/1/2010,115636.5,NA,119.5366667,753.3883333,-3.655
Coffey Park,1/1/2011,116210,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,2/1/2011,117149,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,3/1/2011,119731,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,4/1/2011,121770.5,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,5/1/2011,123622,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,6/1/2011,124353,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,7/1/2011,124685,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,8/1/2011,124269,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,9/1/2011,124006.5,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,10/1/2011,123463.5,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,11/1/2011,122426,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,12/1/2011,121336.5,NA,110.2616667,695.0466667,-7.773333333
Coffey Park,1/1/2012,119730,NA,109.73,691.7983333,-0.458333333
Coffey Park,2/1/2012,117320.5,NA,109.73,691.7983333,-0.458333333
Coffey Park,3/1/2012,114398,NA,109.73,691.7983333,-0.458333333
Coffey Park,4/1/2012,112773.5,NA,109.73,691.7983333,-0.458333333
Coffey Park,5/1/2012,112355.5,NA,109.73,691.7983333,-0.458333333
Coffey Park,6/1/2012,113229.5,NA,109.73,691.7983333,-0.458333333
Coffey Park,7/1/2012,114331,NA,109.73,691.7983333,-0.458333333
Coffey Park,8/1/2012,115544.5,NA,109.73,691.7983333,-0.458333333
Coffey Park,9/1/2012,117007.5,NA,109.73,691.7983333,-0.458333333
Coffey Park,10/1/2012,118367,NA,109.73,691.7983333,-0.458333333
Coffey Park,11/1/2012,119970.5,NA,109.73,691.7983333,-0.458333333
Coffey Park,12/1/2012,120901,NA,109.73,691.7983333,-0.458333333
Coffey Park,1/1/2013,121641.5,NA,127.2716667,801.3983333,16.07
Coffey Park,2/1/2013,122757,NA,127.2716667,801.3983333,16.07
Coffey Park,3/1/2013,123691,NA,127.2716667,801.3983333,16.07
Coffey Park,4/1/2013,124344.5,NA,127.2716667,801.3983333,16.07
Coffey Park,5/1/2013,124373.5,NA,127.2716667,801.3983333,16.07
Coffey Park,6/1/2013,124624.5,NA,127.2716667,801.3983333,16.07
Coffey Park,7/1/2013,125062,NA,127.2716667,801.3983333,16.07
Coffey Park,8/1/2013,125487,NA,127.2716667,801.3983333,16.07
Coffey Park,9/1/2013,125484.5,NA,127.2716667,801.3983333,16.07
Coffey Park,10/1/2013,126115,NA,127.2716667,801.3983333,16.07
Coffey Park,11/1/2013,127229.5,NA,127.2716667,801.3983333,16.07
Coffey Park,12/1/2013,128832.5,NA,127.2716667,801.3983333,16.07
Coffey Park,1/1/2014,130938.5,NA,149.4616667,940.1233333,17.48666667
Coffey Park,2/1/2014,129308.25,NA,149.4616667,940.1233333,17.48666667
Coffey Park,3/1/2014,129309.25,NA,149.4616667,940.1233333,17.48666667
Coffey Park,4/1/2014,129649.75,NA,149.4616667,940.1233333,17.48666667
Coffey Park,5/1/2014,192949.8,NA,149.4616667,940.1233333,17.48666667
Coffey Park,6/1/2014,193601,NA,149.4616667,940.1233333,17.48666667
Coffey Park,7/1/2014,194121.4,NA,149.4616667,940.1233333,17.48666667
Coffey Park,8/1/2014,195063.2,NA,149.4616667,940.1233333,17.48666667
Coffey Park,9/1/2014,195669.2,NA,149.4616667,940.1233333,17.48666667
Coffey Park,10/1/2014,195730,NA,149.4616667,940.1233333,17.48666667
Coffey Park,11/1/2014,196127.2,NA,149.4616667,940.1233333,17.48666667
Coffey Park,12/1/2014,196117.2,NA,149.4616667,940.1233333,17.48666667
Coffey Park,1/1/2015,195311.8,NA,160.5766667,1009.576667,7.451666667
Coffey Park,2/1/2015,193952,NA,160.5766667,1009.576667,7.451666667
Coffey Park,3/1/2015,192892,NA,160.5766667,1009.576667,7.451666667
Coffey Park,4/1/2015,192048,NA,160.5766667,1009.576667,7.451666667
Coffey Park,5/1/2015,191455.8,NA,160.5766667,1009.576667,7.451666667
Coffey Park,6/1/2015,189811.2,NA,160.5766667,1009.576667,7.451666667
Coffey Park,7/1/2015,188256.6,NA,160.5766667,1009.576667,7.451666667
Coffey Park,8/1/2015,187705.2,NA,160.5766667,1009.576667,7.451666667
Coffey Park,9/1/2015,188615.6,NA,160.5766667,1009.576667,7.451666667
Coffey Park,10/1/2015,189662,NA,160.5766667,1009.576667,7.451666667
Coffey Park,11/1/2015,189757.4,NA,160.5766667,1009.576667,7.451666667
Coffey Park,12/1/2015,189952.6,NA,160.5766667,1009.576667,7.451666667
Coffey Park,1/1/2016,191385.2,NA,174.5683333,1096.976667,8.723333333
Coffey Park,2/1/2016,194126.8,NA,174.5683333,1096.976667,8.723333333
Coffey Park,3/1/2016,197203.4,NA,174.5683333,1096.976667,8.723333333
Coffey Park,4/1/2016,199434.8,NA,174.5683333,1096.976667,8.723333333
Coffey Park,5/1/2016,201184.4,NA,174.5683333,1096.976667,8.723333333
Coffey Park,6/1/2016,203715.4,NA,174.5683333,1096.976667,8.723333333
Coffey Park,7/1/2016,205552.2,NA,174.5683333,1096.976667,8.723333333
Coffey Park,8/1/2016,206645.6,NA,174.5683333,1096.976667,8.723333333
Coffey Park,9/1/2016,205595.6,NA,174.5683333,1096.976667,8.723333333
Coffey Park,10/1/2016,204553.6,NA,174.5683333,1096.976667,8.723333333
Coffey Park,11/1/2016,203850.2,NA,174.5683333,1096.976667,8.723333333
Coffey Park,12/1/2016,204200.2,NA,174.5683333,1096.976667,8.723333333
Coffey Park,1/1/2017,204383,NA,189.1116667,1187.441667,8.34
Coffey Park,2/1/2017,203836.6,NA,189.1116667,1187.441667,8.34
Coffey Park,3/1/2017,203507.2,NA,189.1116667,1187.441667,8.34
Coffey Park,4/1/2017,202980.2,NA,189.1116667,1187.441667,8.34
Coffey Park,5/1/2017,203388,NA,189.1116667,1187.441667,8.34
Coffey Park,6/1/2017,202635.4,NA,189.1116667,1187.441667,8.34
Coffey Park,7/1/2017,202749.8,NA,189.1116667,1187.441667,8.34
Coffey Park,8/1/2017,201327.6,NA,189.1116667,1187.441667,8.34
Coffey Park,9/1/2017,201415.4,NA,189.1116667,1187.441667,8.34
Coffey Park,10/1/2017,202275.6,NA,189.1116667,1187.441667,8.34
Coffey Park,11/1/2017,203813.4,NA,189.1116667,1187.441667,8.34
Coffey Park,12/1/2017,203520.8,NA,189.1116667,1187.441667,8.34
Coffey Park,1/1/2018,201070.2,NA,206.225,1295.156667,9.048333333
Coffey Park,2/1/2018,198497.8,NA,206.225,1295.156667,9.048333333
Coffey Park,3/1/2018,196354.4,NA,206.225,1295.156667,9.048333333
Coffey Park,4/1/2018,195388.6,NA,206.225,1295.156667,9.048333333
Coffey Park,5/1/2018,193994.6,NA,206.225,1295.156667,9.048333333
Coffey Park,6/1/2018,192951,NA,206.225,1295.156667,9.048333333
Coffey Park,7/1/2018,191951.4,NA,206.225,1295.156667,9.048333333
Coffey Park,8/1/2018,191474.4,NA,206.225,1295.156667,9.048333333
Coffey Park,9/1/2018,190957.6,NA,206.225,1295.156667,9.048333333
Coffey Park,10/1/2018,190865.8,NA,206.225,1295.156667,9.048333333
Coffey Park,11/1/2018,191425.2,NA,206.225,1295.156667,9.048333333
Coffey Park,12/1/2018,191376.4,NA,206.225,1295.156667,9.048333333
Coffey Park,1/1/2019,192031,NA,205.805,1292.048333,-0.205
Coffey Park,2/1/2019,192577.2,NA,205.805,1292.048333,-0.205
Coffey Park,3/1/2019,193404,NA,205.805,1292.048333,-0.205
Coffey Park,4/1/2019,193231,NA,205.805,1292.048333,-0.205
Coffey Park,5/1/2019,194243.6,NA,205.805,1292.048333,-0.205
Coffey Park,6/1/2019,195868.8,NA,205.805,1292.048333,-0.205
Coffey Park,7/1/2019,196856,NA,205.805,1292.048333,-0.205
Coffey Park,8/1/2019,197170.2,NA,205.805,1292.048333,-0.205
Coffey Park,9/1/2019,197146,NA,205.805,1292.048333,-0.205
Coffey Park,10/1/2019,197291,NA,205.805,1292.048333,-0.205
Coffey Park,11/1/2019,196746,NA,205.805,1292.048333,-0.205
Coffey Park,12/1/2019,197225.4,NA,205.805,1292.048333,-0.205
Coffey Park,1/1/2020,198033,NA,206.9083333,1297.943333,0.531666667
Coffey Park,2/1/2020,199215.8,NA,206.9083333,1297.943333,0.531666667
Coffey Park,3/1/2020,200217.4,NA,206.9083333,1297.943333,0.531666667
Coffey Park,4/1/2020,201621.2,NA,206.9083333,1297.943333,0.531666667
Coffey Park,5/1/2020,202296.2,NA,206.9083333,1297.943333,0.531666667
Coffey Park,6/1/2020,217109.8,NA,206.9083333,1297.943333,0.531666667
Coffey Park,7/1/2020,210799,NA,206.9083333,1297.943333,0.531666667
Coffey Park,8/1/2020,195147.8,NA,206.9083333,1297.943333,0.531666667
Coffey Park,9/1/2020,198684.6,NA,206.9083333,1297.943333,0.531666667
Coffey Park,10/1/2020,211333.4,NA,206.9083333,1297.943333,0.531666667
Coffey Park,11/1/2020,212795.2,NA,206.9083333,1297.943333,0.531666667
Coffey Park,12/1/2020,216937.8,NA,206.9083333,1297.943333,0.531666667
Coffey Park,1/1/2021,217906.4,NA,223.9683333,1404.265,8.231666667
Coffey Park,2/1/2021,219677,NA,223.9683333,1404.265,8.231666667
Coffey Park,3/1/2021,214445.8,NA,223.9683333,1404.265,8.231666667
Coffey Park,4/1/2021,223346.8,NA,223.9683333,1404.265,8.231666667
Coffey Park,5/1/2021,226216.2,NA,223.9683333,1404.265,8.231666667
Coffey Park,6/1/2021,227465.4,NA,223.9683333,1404.265,8.231666667
Coffey Park,7/1/2021,230282.4,NA,223.9683333,1404.265,8.231666667
Coffey Park,8/1/2021,232649.8,NA,223.9683333,1404.265,8.231666667
Coffey Park,9/1/2021,235039,NA,223.9683333,1404.265,8.231666667
Coffey Park,10/1/2021,237886.4,NA,223.9683333,1404.265,8.231666667
Coffey Park,11/1/2021,242269.8,NA,223.9683333,1404.265,8.231666667
Coffey Park,12/1/2021,244784.4,NA,223.9683333,1404.265,8.231666667
Grand Isle,2/1/2000,62700,NA,NA,NA,NA
Grand Isle,3/1/2000,63538,NA,NA,NA,NA
Grand Isle,4/1/2000,64329,NA,NA,NA,NA
Grand Isle,5/1/2000,65180,NA,NA,NA,NA
Grand Isle,6/1/2000,66010,NA,NA,NA,NA
Grand Isle,7/1/2000,66327,NA,NA,NA,NA
Grand Isle,8/1/2000,66921,NA,NA,NA,NA
Grand Isle,9/1/2000,67329,NA,NA,NA,NA
Grand Isle,10/1/2000,68001,NA,NA,NA,NA
Grand Isle,11/1/2000,68246,NA,NA,NA,NA
Grand Isle,12/1/2000,68422,NA,NA,NA,NA
Grand Isle,1/1/2001,68619,NA,NA,NA,NA
Grand Isle,2/1/2001,68825,NA,NA,NA,NA
Grand Isle,3/1/2001,69309,NA,NA,NA,NA
Grand Isle,4/1/2001,69477,NA,NA,NA,NA
Grand Isle,5/1/2001,69757,NA,NA,NA,NA
Grand Isle,6/1/2001,70143,NA,NA,NA,NA
Grand Isle,7/1/2001,70718,NA,NA,NA,NA
Grand Isle,8/1/2001,70779,NA,NA,NA,NA
Grand Isle,9/1/2001,70665,NA,NA,NA,NA
Grand Isle,10/1/2001,70418,NA,NA,NA,NA
Grand Isle,11/1/2001,70373,NA,NA,NA,NA
Grand Isle,12/1/2001,70141,NA,NA,NA,NA
Grand Isle,1/1/2002,69851,NA,NA,NA,NA
Grand Isle,2/1/2002,69413,NA,NA,NA,NA
Grand Isle,3/1/2002,69142,NA,NA,NA,NA
Grand Isle,4/1/2002,68910,NA,NA,NA,NA
Grand Isle,5/1/2002,68486,NA,NA,NA,NA
Grand Isle,6/1/2002,67672,NA,NA,NA,NA
Grand Isle,7/1/2002,66965,NA,NA,NA,NA
Grand Isle,8/1/2002,66615,NA,NA,NA,NA
Grand Isle,9/1/2002,66498,NA,NA,NA,NA
Grand Isle,10/1/2002,66527,NA,NA,NA,NA
Grand Isle,11/1/2002,66475,NA,NA,NA,NA
Grand Isle,12/1/2002,67012,NA,NA,NA,NA
Grand Isle,1/1/2003,67491,NA,NA,NA,NA
Grand Isle,2/1/2003,68418,NA,NA,NA,NA
Grand Isle,3/1/2003,68766,NA,NA,NA,NA
Grand Isle,4/1/2003,69076,NA,NA,NA,NA
Grand Isle,5/1/2003,69464,NA,NA,NA,NA
Grand Isle,6/1/2003,69963,NA,NA,NA,NA
Grand Isle,7/1/2003,70510,NA,NA,NA,NA
Grand Isle,8/1/2003,70927,NA,NA,NA,NA
Grand Isle,9/1/2003,71217,NA,NA,NA,NA
Grand Isle,10/1/2003,71178,NA,NA,NA,NA
Grand Isle,11/1/2003,71428,NA,NA,NA,NA
Grand Isle,12/1/2003,71523,NA,NA,NA,NA
Grand Isle,1/1/2004,72069,NA,NA,NA,NA
Grand Isle,2/1/2004,72079,NA,NA,NA,NA
Grand Isle,3/1/2004,72444,NA,NA,NA,NA
Grand Isle,4/1/2004,72751,NA,NA,NA,NA
Grand Isle,5/1/2004,72876,NA,NA,NA,NA
Grand Isle,6/1/2004,72998,NA,NA,NA,NA
Grand Isle,7/1/2004,72892,NA,NA,NA,NA
Grand Isle,8/1/2004,72965,NA,NA,NA,NA
Grand Isle,9/1/2004,73450,NA,NA,NA,NA
Grand Isle,10/1/2004,74185,NA,NA,NA,NA
Grand Isle,11/1/2004,74783,NA,NA,NA,NA
Grand Isle,12/1/2004,74864,NA,NA,NA,NA
Grand Isle,1/1/2005,74252,NA,NA,NA,NA
Grand Isle,2/1/2005,73762,NA,NA,NA,NA
Grand Isle,3/1/2005,73383,NA,NA,NA,NA
Grand Isle,4/1/2005,73437,NA,NA,NA,NA
Grand Isle,5/1/2005,73671,NA,NA,NA,NA
Grand Isle,6/1/2005,74131,NA,NA,NA,NA
Grand Isle,7/1/2005,74797,NA,NA,NA,NA
Grand Isle,8/1/2005,75508,NA,NA,NA,NA
Grand Isle,9/1/2005,75757,NA,NA,NA,NA
Grand Isle,10/1/2005,75991,NA,NA,NA,NA
Grand Isle,11/1/2005,76128,NA,NA,NA,NA
Grand Isle,12/1/2005,76737,NA,NA,NA,NA
Grand Isle,1/1/2006,77694,NA,NA,NA,NA
Grand Isle,2/1/2006,78676,NA,NA,NA,NA
Grand Isle,3/1/2006,79453,NA,NA,NA,NA
Grand Isle,4/1/2006,79947,NA,NA,NA,NA
Grand Isle,5/1/2006,80546,NA,NA,NA,NA
Grand Isle,6/1/2006,80946,NA,NA,NA,NA
Grand Isle,7/1/2006,81074,NA,NA,NA,NA
Grand Isle,8/1/2006,80916,NA,NA,NA,NA
Grand Isle,9/1/2006,80898,NA,NA,NA,NA
Grand Isle,10/1/2006,80960,NA,NA,NA,NA
Grand Isle,11/1/2006,81027,NA,NA,NA,NA
Grand Isle,12/1/2006,81037,NA,NA,NA,NA
Grand Isle,1/1/2007,80986,NA,NA,NA,NA
Grand Isle,2/1/2007,81113,NA,NA,NA,NA
Grand Isle,3/1/2007,81073,NA,NA,NA,NA
Grand Isle,4/1/2007,80985,NA,NA,NA,NA
Grand Isle,5/1/2007,80792,NA,NA,NA,NA
Grand Isle,6/1/2007,80521,NA,NA,NA,NA
Grand Isle,7/1/2007,80319,NA,NA,NA,NA
Grand Isle,8/1/2007,80025,NA,NA,NA,NA
Grand Isle,9/1/2007,79912,NA,NA,NA,NA
Grand Isle,10/1/2007,79680,NA,NA,NA,NA
Grand Isle,11/1/2007,79273,NA,NA,NA,NA
Grand Isle,12/1/2007,78566,NA,NA,NA,NA
Grand Isle,1/1/2008,77711,NA,NA,NA,NA
Grand Isle,2/1/2008,77242,NA,NA,NA,NA
Grand Isle,3/1/2008,77309,NA,NA,NA,NA
Grand Isle,4/1/2008,77367,NA,NA,NA,NA
Grand Isle,5/1/2008,77152,NA,NA,NA,NA
Grand Isle,6/1/2008,76813,NA,NA,NA,NA
Grand Isle,7/1/2008,76761,NA,NA,NA,NA
Grand Isle,8/1/2008,76476,NA,NA,NA,NA
Grand Isle,9/1/2008,75877,NA,NA,NA,NA
Grand Isle,10/1/2008,74987,NA,NA,NA,NA
Grand Isle,11/1/2008,74289,NA,NA,NA,NA
Grand Isle,12/1/2008,73769,NA,NA,NA,NA
Grand Isle,1/1/2009,73629,NA,NA,NA,NA
Grand Isle,2/1/2009,73066,NA,NA,NA,NA
Grand Isle,3/1/2009,72191,NA,NA,NA,NA
Grand Isle,4/1/2009,71044,NA,NA,NA,NA
Grand Isle,5/1/2009,69938,NA,NA,NA,NA
Grand Isle,6/1/2009,69268,NA,NA,NA,NA
Grand Isle,7/1/2009,68604,NA,NA,NA,NA
Grand Isle,8/1/2009,68693,NA,NA,NA,NA
Grand Isle,9/1/2009,68871,NA,NA,NA,NA
Grand Isle,10/1/2009,69401,NA,NA,NA,NA
Grand Isle,11/1/2009,69888,NA,NA,NA,NA
Grand Isle,12/1/2009,70286,NA,NA,NA,NA
Grand Isle,1/1/2010,70415,NA,NA,NA,NA
Grand Isle,2/1/2010,70088,NA,NA,NA,NA
Grand Isle,3/1/2010,69803,NA,NA,NA,NA
Grand Isle,4/1/2010,69787,NA,NA,NA,NA
Grand Isle,5/1/2010,70282,NA,NA,NA,NA
Grand Isle,6/1/2010,70285,NA,NA,NA,NA
Grand Isle,7/1/2010,70108,NA,NA,NA,NA
Grand Isle,8/1/2010,69679,NA,NA,NA,NA
Grand Isle,9/1/2010,69476,NA,NA,NA,NA
Grand Isle,10/1/2010,69008,NA,NA,NA,NA
Grand Isle,11/1/2010,68383,NA,NA,NA,NA
Grand Isle,12/1/2010,67425,NA,NA,NA,NA
Grand Isle,1/1/2011,66352,NA,NA,NA,NA
Grand Isle,2/1/2011,65347,NA,NA,NA,NA
Grand Isle,3/1/2011,64516,NA,NA,NA,NA
Grand Isle,4/1/2011,63797,NA,NA,NA,NA
Grand Isle,5/1/2011,62715,NA,NA,NA,NA
Grand Isle,6/1/2011,62038,NA,NA,NA,NA
Grand Isle,7/1/2011,61469,NA,NA,NA,NA
Grand Isle,8/1/2011,60597,NA,NA,NA,NA
Grand Isle,9/1/2011,59333,NA,NA,NA,NA
Grand Isle,10/1/2011,57723,NA,NA,NA,NA
Grand Isle,11/1/2011,56829,NA,NA,NA,NA
Grand Isle,12/1/2011,56348,NA,NA,NA,NA
Grand Isle,1/1/2012,56160,NA,NA,NA,NA
Grand Isle,2/1/2012,55887,NA,NA,NA,NA
Grand Isle,3/1/2012,55444,NA,NA,NA,NA
Grand Isle,4/1/2012,55136,NA,NA,NA,NA
Grand Isle,5/1/2012,55102,NA,NA,NA,NA
Grand Isle,6/1/2012,54740,NA,NA,NA,NA
Grand Isle,7/1/2012,53796,NA,NA,NA,NA
Grand Isle,8/1/2012,52935,NA,NA,NA,NA
Grand Isle,9/1/2012,52293,NA,NA,NA,NA
Grand Isle,10/1/2012,52587,NA,NA,NA,NA
Grand Isle,11/1/2012,52246,NA,NA,NA,NA
Grand Isle,12/1/2012,52142,NA,NA,NA,NA
Grand Isle,1/1/2013,51914,NA,NA,NA,NA
Grand Isle,2/1/2013,52511,NA,NA,NA,NA
Grand Isle,3/1/2013,52924,NA,NA,NA,NA
Grand Isle,4/1/2013,53304,NA,NA,NA,NA
Grand Isle,5/1/2013,53195,NA,NA,NA,NA
Grand Isle,6/1/2013,53653,NA,NA,NA,NA
Grand Isle,7/1/2013,54467,NA,NA,NA,NA
Grand Isle,8/1/2013,55304,NA,NA,NA,NA
Grand Isle,9/1/2013,55856,NA,NA,NA,NA
Grand Isle,10/1/2013,56047,NA,NA,NA,NA
Grand Isle,11/1/2013,56425,NA,NA,NA,NA
Grand Isle,12/1/2013,56337,NA,NA,NA,NA
Grand Isle,1/1/2014,56242,NA,NA,NA,NA
