"zip_code","date","single_fam_val","bottom_tier","HPI_2000","HPI","annual_change"
"14219",1996-11-01,NA,NA,95.97,167.56,2.51
"14219",1996-12-01,NA,NA,95.97,167.56,2.51
"14219",1997-01-01,NA,NA,94.54,165.06,-1.49
"14219",1997-02-01,NA,NA,94.54,165.06,-1.49
"14219",1997-03-01,NA,NA,94.54,165.06,-1.49
"14219",1997-04-01,NA,NA,94.54,165.06,-1.49
"14219",1997-05-01,NA,NA,94.54,165.06,-1.49
"14219",1997-06-01,NA,NA,94.54,165.06,-1.49
"14219",1997-07-01,NA,NA,94.54,165.06,-1.49
"14219",1997-08-01,NA,NA,94.54,165.06,-1.49
"14219",1997-09-01,NA,NA,94.54,165.06,-1.49
"14219",1997-10-01,NA,NA,94.54,165.06,-1.49
"14219",1997-11-01,NA,NA,94.54,165.06,-1.49
"14219",1997-12-01,NA,NA,94.54,165.06,-1.49
"14219",1998-01-01,NA,NA,96.79,168.98,2.37
"14219",1998-02-01,NA,NA,96.79,168.98,2.37
"14219",1998-03-01,NA,NA,96.79,168.98,2.37
"14219",1998-04-01,NA,NA,96.79,168.98,2.37
"14219",1998-05-01,NA,NA,96.79,168.98,2.37
"14219",1998-06-01,NA,NA,96.79,168.98,2.37
"14219",1998-07-01,NA,NA,96.79,168.98,2.37
"14219",1998-08-01,NA,NA,96.79,168.98,2.37
"14219",1998-09-01,NA,NA,96.79,168.98,2.37
"14219",1998-10-01,NA,NA,96.79,168.98,2.37
"14219",1998-11-01,NA,NA,96.79,168.98,2.37
"14219",1998-12-01,NA,NA,96.79,168.98,2.37
"14219",1999-01-01,NA,NA,104.99,183.3,8.47
"14219",1999-02-01,NA,NA,104.99,183.3,8.47
"14219",1999-03-01,NA,NA,104.99,183.3,8.47
"14219",1999-04-01,NA,NA,104.99,183.3,8.47
"14219",1999-05-01,NA,NA,104.99,183.3,8.47
"14219",1999-06-01,NA,NA,104.99,183.3,8.47
"14219",1999-07-01,NA,NA,104.99,183.3,8.47
"14219",1999-08-01,NA,NA,104.99,183.3,8.47
"14219",1999-09-01,NA,NA,104.99,183.3,8.47
"14219",1999-10-01,NA,NA,104.99,183.3,8.47
"14219",1999-11-01,NA,NA,104.99,183.3,8.47
"14219",1999-12-01,NA,NA,104.99,183.3,8.47
"14219",2000-01-01,NA,NA,100,174.59,-4.75
"14219",2000-02-01,NA,NA,100,174.59,-4.75
"14219",2000-03-01,NA,NA,100,174.59,-4.75
"14219",2000-04-01,NA,NA,100,174.59,-4.75
"14219",2000-05-01,NA,NA,100,174.59,-4.75
"14219",2000-06-01,NA,NA,100,174.59,-4.75
"14219",2000-07-01,NA,NA,100,174.59,-4.75
"14219",2000-08-01,NA,NA,100,174.59,-4.75
"14219",2000-09-01,NA,NA,100,174.59,-4.75
"14219",2000-10-01,NA,NA,100,174.59,-4.75
"14219",2000-11-01,NA,NA,100,174.59,-4.75
"14219",2000-12-01,NA,NA,100,174.59,-4.75
"14219",2001-01-01,NA,NA,97.94,170.99,-2.06
"14219",2001-02-01,NA,NA,97.94,170.99,-2.06
"14219",2001-03-01,NA,NA,97.94,170.99,-2.06
"14219",2001-04-01,NA,NA,97.94,170.99,-2.06
"14219",2001-05-01,NA,NA,97.94,170.99,-2.06
"14219",2001-06-01,NA,NA,97.94,170.99,-2.06
"14219",2001-07-01,NA,NA,97.94,170.99,-2.06
"14219",2001-08-01,NA,NA,97.94,170.99,-2.06
"14219",2001-09-01,NA,NA,97.94,170.99,-2.06
"14219",2001-10-01,NA,NA,97.94,170.99,-2.06
"14219",2001-11-01,NA,NA,97.94,170.99,-2.06
"14219",2001-12-01,NA,NA,97.94,170.99,-2.06
"14219",2002-01-01,NA,NA,101.91,177.92,4.05
"14219",2002-02-01,NA,NA,101.91,177.92,4.05
"14219",2002-03-01,NA,NA,101.91,177.92,4.05
"14219",2002-04-01,NA,NA,101.91,177.92,4.05
"14219",2002-05-01,NA,NA,101.91,177.92,4.05
"14219",2002-06-01,NA,NA,101.91,177.92,4.05
"14219",2002-07-01,NA,NA,101.91,177.92,4.05
"14219",2002-08-01,NA,NA,101.91,177.92,4.05
"14219",2002-09-01,NA,NA,101.91,177.92,4.05
"14219",2002-10-01,NA,NA,101.91,177.92,4.05
"14219",2002-11-01,NA,NA,101.91,177.92,4.05
"14219",2002-12-01,NA,NA,101.91,177.92,4.05
"14219",2003-01-01,NA,NA,107.04,186.89,5.04
"14219",2003-02-01,NA,NA,107.04,186.89,5.04
"14219",2003-03-01,NA,NA,107.04,186.89,5.04
"14219",2003-04-01,NA,NA,107.04,186.89,5.04
"14219",2003-05-01,NA,NA,107.04,186.89,5.04
"14219",2003-06-01,NA,NA,107.04,186.89,5.04
"14219",2003-07-01,NA,NA,107.04,186.89,5.04
"14219",2003-08-01,NA,NA,107.04,186.89,5.04
"14219",2003-09-01,NA,NA,107.04,186.89,5.04
"14219",2003-10-01,NA,NA,107.04,186.89,5.04
"14219",2003-11-01,NA,NA,107.04,186.89,5.04
"14219",2003-12-01,NA,NA,107.04,186.89,5.04
"14219",2004-01-01,NA,NA,112.88,197.09,5.46
"14219",2004-02-01,NA,NA,112.88,197.09,5.46
"14219",2004-03-01,NA,NA,112.88,197.09,5.46
"14219",2004-04-01,NA,NA,112.88,197.09,5.46
"14219",2004-05-01,NA,NA,112.88,197.09,5.46
"14219",2004-06-01,NA,NA,112.88,197.09,5.46
"14219",2004-07-01,NA,NA,112.88,197.09,5.46
"14219",2004-08-01,NA,NA,112.88,197.09,5.46
"14219",2004-09-01,NA,NA,112.88,197.09,5.46
"14219",2004-10-01,NA,NA,112.88,197.09,5.46
"14219",2004-11-01,NA,NA,112.88,197.09,5.46
"14219",2004-12-01,NA,NA,112.88,197.09,5.46
"14219",2005-01-01,NA,NA,115.75,202.1,2.54
"14219",2005-02-01,NA,NA,115.75,202.1,2.54
"14219",2005-03-01,NA,NA,115.75,202.1,2.54
"14219",2005-04-01,NA,NA,115.75,202.1,2.54
"14219",2005-05-01,NA,NA,115.75,202.1,2.54
"14219",2005-06-01,NA,NA,115.75,202.1,2.54
"14219",2005-07-01,NA,NA,115.75,202.1,2.54
"14219",2005-08-01,NA,NA,115.75,202.1,2.54
"14219",2005-09-01,NA,NA,115.75,202.1,2.54
"14219",2005-10-01,NA,NA,115.75,202.1,2.54
"14219",2005-11-01,NA,NA,115.75,202.1,2.54
"14219",2005-12-01,NA,NA,115.75,202.1,2.54
"14219",2006-01-01,NA,NA,124.8,217.88,7.81
"14219",2006-02-01,NA,NA,124.8,217.88,7.81
"14219",2006-03-01,NA,NA,124.8,217.88,7.81
"14219",2006-04-01,NA,NA,124.8,217.88,7.81
"14219",2006-05-01,NA,NA,124.8,217.88,7.81
"14219",2006-06-01,NA,NA,124.8,217.88,7.81
"14219",2006-07-01,NA,NA,124.8,217.88,7.81
"14219",2006-08-01,NA,NA,124.8,217.88,7.81
"14219",2006-09-01,NA,NA,124.8,217.88,7.81
"14219",2006-10-01,NA,NA,124.8,217.88,7.81
"14219",2006-11-01,NA,NA,124.8,217.88,7.81
"14219",2006-12-01,NA,NA,124.8,217.88,7.81
"14219",2007-01-01,NA,NA,128.5,224.34,2.96
"14219",2007-02-01,NA,NA,128.5,224.34,2.96
"14219",2007-03-01,NA,NA,128.5,224.34,2.96
"14219",2007-04-01,NA,NA,128.5,224.34,2.96
"14219",2007-05-01,NA,NA,128.5,224.34,2.96
"14219",2007-06-01,NA,NA,128.5,224.34,2.96
"14219",2007-07-01,NA,NA,128.5,224.34,2.96
"14219",2007-08-01,NA,NA,128.5,224.34,2.96
"14219",2007-09-01,NA,NA,128.5,224.34,2.96
"14219",2007-10-01,NA,NA,128.5,224.34,2.96
"14219",2007-11-01,NA,NA,128.5,224.34,2.96
"14219",2007-12-01,NA,NA,128.5,224.34,2.96
"14219",2008-01-01,NA,NA,128.37,224.12,-0.1
"14219",2008-02-01,NA,NA,128.37,224.12,-0.1
"14219",2008-03-01,NA,NA,128.37,224.12,-0.1
"14219",2008-04-01,NA,NA,128.37,224.12,-0.1
"14219",2008-05-01,NA,NA,128.37,224.12,-0.1
"14219",2008-06-01,NA,NA,128.37,224.12,-0.1
"14219",2008-07-01,NA,NA,128.37,224.12,-0.1
"14219",2008-08-01,NA,NA,128.37,224.12,-0.1
"14219",2008-09-01,NA,NA,128.37,224.12,-0.1
"14219",2008-10-01,NA,NA,128.37,224.12,-0.1
"14219",2008-11-01,NA,NA,128.37,224.12,-0.1
"14219",2008-12-01,NA,NA,128.37,224.12,-0.1
"14219",2009-01-01,NA,NA,128.14,223.73,-0.18
"14219",2009-02-01,NA,NA,128.14,223.73,-0.18
"14219",2009-03-01,NA,NA,128.14,223.73,-0.18
"14219",2009-04-01,NA,NA,128.14,223.73,-0.18
"14219",2009-05-01,NA,NA,128.14,223.73,-0.18
"14219",2009-06-01,NA,NA,128.14,223.73,-0.18
"14219",2009-07-01,NA,NA,128.14,223.73,-0.18
"14219",2009-08-01,NA,NA,128.14,223.73,-0.18
"14219",2009-09-01,NA,NA,128.14,223.73,-0.18
"14219",2009-10-01,NA,NA,128.14,223.73,-0.18
"14219",2009-11-01,NA,NA,128.14,223.73,-0.18
"14219",2009-12-01,NA,NA,128.14,223.73,-0.18
"14219",2010-01-01,NA,NA,129.27,225.7,0.88
"14219",2010-02-01,NA,NA,129.27,225.7,0.88
"14219",2010-03-01,NA,NA,129.27,225.7,0.88
"14219",2010-04-01,NA,NA,129.27,225.7,0.88
"14219",2010-05-01,NA,NA,129.27,225.7,0.88
"14219",2010-06-01,NA,NA,129.27,225.7,0.88
"14219",2010-07-01,NA,NA,129.27,225.7,0.88
"14219",2010-08-01,NA,NA,129.27,225.7,0.88
"14219",2010-09-01,NA,NA,129.27,225.7,0.88
"14219",2010-10-01,NA,NA,129.27,225.7,0.88
"14219",2010-11-01,NA,NA,129.27,225.7,0.88
"14219",2010-12-01,NA,NA,129.27,225.7,0.88
"14219",2011-01-01,NA,NA,129.04,225.29,-0.18
"14219",2011-02-01,NA,NA,129.04,225.29,-0.18
"14219",2011-03-01,NA,NA,129.04,225.29,-0.18
"14219",2011-04-01,NA,NA,129.04,225.29,-0.18
"14219",2011-05-01,NA,NA,129.04,225.29,-0.18
"14219",2011-06-01,NA,NA,129.04,225.29,-0.18
"14219",2011-07-01,NA,NA,129.04,225.29,-0.18
"14219",2011-08-01,NA,NA,129.04,225.29,-0.18
"14219",2011-09-01,NA,NA,129.04,225.29,-0.18
"14219",2011-10-01,NA,NA,129.04,225.29,-0.18
"14219",2011-11-01,NA,NA,129.04,225.29,-0.18
"14219",2011-12-01,NA,NA,129.04,225.29,-0.18
"14219",2012-01-01,NA,NA,127.44,222.5,-1.24
"14219",2012-02-01,NA,NA,127.44,222.5,-1.24
"14219",2012-03-01,NA,NA,127.44,222.5,-1.24
"14219",2012-04-01,NA,NA,127.44,222.5,-1.24
"14219",2012-05-01,NA,NA,127.44,222.5,-1.24
"14219",2012-06-01,NA,NA,127.44,222.5,-1.24
"14219",2012-07-01,NA,NA,127.44,222.5,-1.24
"14219",2012-08-01,NA,NA,127.44,222.5,-1.24
"14219",2012-09-01,NA,NA,127.44,222.5,-1.24
"14219",2012-10-01,NA,NA,127.44,222.5,-1.24
"14219",2012-11-01,NA,NA,127.44,222.5,-1.24
"14219",2012-12-01,NA,NA,127.44,222.5,-1.24
"14219",2013-01-01,NA,NA,128.14,223.72,0.55
"14219",2013-02-01,NA,NA,128.14,223.72,0.55
"14219",2013-03-01,NA,NA,128.14,223.72,0.55
"14219",2013-04-01,NA,NA,128.14,223.72,0.55
"14219",2013-05-01,NA,NA,128.14,223.72,0.55
"14219",2013-06-01,NA,NA,128.14,223.72,0.55
"14219",2013-07-01,NA,NA,128.14,223.72,0.55
"14219",2013-08-01,NA,NA,128.14,223.72,0.55
"14219",2013-09-01,NA,NA,128.14,223.72,0.55
"14219",2013-10-01,NA,NA,128.14,223.72,0.55
"14219",2013-11-01,NA,NA,128.14,223.72,0.55
"14219",2013-12-01,NA,NA,128.14,223.72,0.55
"14219",2014-01-01,NA,NA,132.34,231.06,3.28
"14219",2014-02-01,NA,NA,132.34,231.06,3.28
"14219",2014-03-01,NA,NA,132.34,231.06,3.28
"14219",2014-04-01,NA,NA,132.34,231.06,3.28
"14219",2014-05-01,NA,NA,132.34,231.06,3.28
"14219",2014-06-01,NA,NA,132.34,231.06,3.28
"14219",2014-07-01,NA,NA,132.34,231.06,3.28
"14219",2014-08-01,NA,NA,132.34,231.06,3.28
"14219",2014-09-01,NA,NA,132.34,231.06,3.28
"14219",2014-10-01,NA,NA,132.34,231.06,3.28
"14219",2014-11-01,NA,NA,132.34,231.06,3.28
"14219",2014-12-01,NA,NA,132.34,231.06,3.28
"14219",2015-01-01,NA,NA,128.44,224.25,-2.94
"14219",2015-02-01,NA,NA,128.44,224.25,-2.94
"14219",2015-03-01,NA,NA,128.44,224.25,-2.94
"14219",2015-04-01,NA,NA,128.44,224.25,-2.94
"14219",2015-05-01,NA,NA,128.44,224.25,-2.94
"14219",2015-06-01,NA,NA,128.44,224.25,-2.94
"14219",2015-07-01,NA,NA,128.44,224.25,-2.94
"14219",2015-08-01,NA,NA,128.44,224.25,-2.94
"14219",2015-09-01,NA,NA,128.44,224.25,-2.94
"14219",2015-10-01,NA,NA,128.44,224.25,-2.94
"14219",2015-11-01,NA,NA,128.44,224.25,-2.94
"14219",2015-12-01,NA,NA,128.44,224.25,-2.94
"14219",2016-01-01,NA,NA,141.89,247.72,10.47
"14219",2016-02-01,NA,NA,141.89,247.72,10.47
"14219",2016-03-01,NA,NA,141.89,247.72,10.47
"14219",2016-04-01,NA,NA,141.89,247.72,10.47
"14219",2016-05-01,NA,NA,141.89,247.72,10.47
"14219",2016-06-01,NA,NA,141.89,247.72,10.47
"14219",2016-07-01,NA,NA,141.89,247.72,10.47
"14219",2016-08-01,NA,NA,141.89,247.72,10.47
"14219",2016-09-01,NA,NA,141.89,247.72,10.47
"14219",2016-10-01,NA,NA,141.89,247.72,10.47
"14219",2016-11-01,NA,NA,141.89,247.72,10.47
"14219",2016-12-01,NA,NA,141.89,247.72,10.47
"14219",2017-01-01,NA,NA,151.67,264.81,6.9
"14219",2017-02-01,NA,NA,151.67,264.81,6.9
"14219",2017-03-01,NA,NA,151.67,264.81,6.9
"14219",2017-04-01,NA,NA,151.67,264.81,6.9
"14219",2017-05-01,NA,NA,151.67,264.81,6.9
"14219",2017-06-01,NA,NA,151.67,264.81,6.9
"14219",2017-07-01,NA,NA,151.67,264.81,6.9
"14219",2017-08-01,NA,NA,151.67,264.81,6.9
"14219",2017-09-01,NA,NA,151.67,264.81,6.9
"14219",2017-10-01,NA,NA,151.67,264.81,6.9
"14219",2017-11-01,NA,NA,151.67,264.81,6.9
"14219",2017-12-01,NA,NA,151.67,264.81,6.9
"14219",2018-01-01,NA,NA,162.83,284.29,7.36
"14219",2018-02-01,NA,NA,162.83,284.29,7.36
"14219",2018-03-01,NA,NA,162.83,284.29,7.36
"14219",2018-04-01,NA,NA,162.83,284.29,7.36
"14219",2018-05-01,NA,NA,162.83,284.29,7.36
"14219",2018-06-01,NA,NA,162.83,284.29,7.36
"14219",2018-07-01,NA,NA,162.83,284.29,7.36
"14219",2018-08-01,NA,NA,162.83,284.29,7.36
"14219",2018-09-01,NA,NA,162.83,284.29,7.36
"14219",2018-10-01,NA,NA,162.83,284.29,7.36
"14219",2018-11-01,NA,NA,162.83,284.29,7.36
"14219",2018-12-01,NA,NA,162.83,284.29,7.36
"14219",2019-01-01,NA,NA,170.43,297.55,4.67
"14219",2019-02-01,NA,NA,170.43,297.55,4.67
"14219",2019-03-01,NA,NA,170.43,297.55,4.67
"14219",2019-04-01,NA,NA,170.43,297.55,4.67
"14219",2019-05-01,NA,NA,170.43,297.55,4.67
"14219",2019-06-01,NA,NA,170.43,297.55,4.67
"14219",2019-07-01,NA,NA,170.43,297.55,4.67
"14219",2019-08-01,NA,NA,170.43,297.55,4.67
"14219",2019-09-01,NA,NA,170.43,297.55,4.67
"14219",2019-10-01,NA,NA,170.43,297.55,4.67
"14219",2019-11-01,NA,NA,170.43,297.55,4.67
"14219",2019-12-01,NA,NA,170.43,297.55,4.67
"14219",2020-01-01,NA,NA,180.9,315.83,6.14
"14219",2020-02-01,NA,NA,180.9,315.83,6.14
"14219",2020-03-01,NA,NA,180.9,315.83,6.14
"14219",2020-04-01,NA,NA,180.9,315.83,6.14
"14219",2020-05-01,NA,NA,180.9,315.83,6.14
"14219",2020-06-01,NA,NA,180.9,315.83,6.14
"14219",2020-07-01,NA,NA,180.9,315.83,6.14
"14219",2020-08-01,NA,NA,180.9,315.83,6.14
"14219",2020-09-01,NA,NA,180.9,315.83,6.14
"14219",2020-10-01,NA,NA,180.9,315.83,6.14
"14219",2020-11-01,NA,NA,180.9,315.83,6.14
"14219",2020-12-01,NA,NA,180.9,315.83,6.14
"14219",2021-01-01,NA,NA,194.28,339.2,7.4
"14219",2021-02-01,NA,NA,194.28,339.2,7.4
"14219",2021-03-01,NA,NA,194.28,339.2,7.4
"14219",2021-04-01,NA,NA,194.28,339.2,7.4
"14219",2021-05-01,NA,NA,194.28,339.2,7.4
"14219",2021-06-01,NA,NA,194.28,339.2,7.4
"14219",2021-07-01,NA,NA,194.28,339.2,7.4
"14219",2021-08-01,NA,NA,194.28,339.2,7.4
"14219",2021-09-01,NA,NA,194.28,339.2,7.4
"14219",2021-10-01,NA,NA,194.28,339.2,7.4
"14219",2021-11-01,NA,NA,194.28,339.2,7.4
"14219",2021-12-01,NA,NA,194.28,339.2,7.4
"14220",1984-01-01,NA,NA,56.26,100,NA
"14220",1984-02-01,NA,NA,56.26,100,NA
"14220",1984-03-01,NA,NA,56.26,100,NA
"14220",1984-04-01,NA,NA,56.26,100,NA
"14220",1984-05-01,NA,NA,56.26,100,NA
"14220",1984-06-01,NA,NA,56.26,100,NA
"14220",1984-07-01,NA,NA,56.26,100,NA
"14220",1984-08-01,NA,NA,56.26,100,NA
"14220",1984-09-01,NA,NA,56.26,100,NA
"14220",1984-10-01,NA,NA,56.26,100,NA
"14220",1984-11-01,NA,NA,56.26,100,NA
"14220",1984-12-01,NA,NA,56.26,100,NA
"14220",1985-01-01,NA,NA,60.93,108.29,8.29
"14220",1985-02-01,NA,NA,60.93,108.29,8.29
"14220",1985-03-01,NA,NA,60.93,108.29,8.29
"14220",1985-04-01,NA,NA,60.93,108.29,8.29
"14220",1985-05-01,NA,NA,60.93,108.29,8.29
"14220",1985-06-01,NA,NA,60.93,108.29,8.29
"14220",1985-07-01,NA,NA,60.93,108.29,8.29
"14220",1985-08-01,NA,NA,60.93,108.29,8.29
"14220",1985-09-01,NA,NA,60.93,108.29,8.29
"14220",1985-10-01,NA,NA,60.93,108.29,8.29
"14220",1985-11-01,NA,NA,60.93,108.29,8.29
"14220",1985-12-01,NA,NA,60.93,108.29,8.29
"14220",1986-01-01,NA,NA,64.99,115.51,6.67
"14220",1986-02-01,NA,NA,64.99,115.51,6.67
"14220",1986-03-01,NA,NA,64.99,115.51,6.67
"14220",1986-04-01,NA,NA,64.99,115.51,6.67
"14220",1986-05-01,NA,NA,64.99,115.51,6.67
"14220",1986-06-01,NA,NA,64.99,115.51,6.67
"14220",1986-07-01,NA,NA,64.99,115.51,6.67
"14220",1986-08-01,NA,NA,64.99,115.51,6.67
"14220",1986-09-01,NA,NA,64.99,115.51,6.67
"14220",1986-10-01,NA,NA,64.99,115.51,6.67
"14220",1986-11-01,NA,NA,64.99,115.51,6.67
"14220",1986-12-01,NA,NA,64.99,115.51,6.67
"14220",1987-01-01,NA,NA,71.88,127.76,10.6
"14220",1987-02-01,NA,NA,71.88,127.76,10.6
"14220",1987-03-01,NA,NA,71.88,127.76,10.6
"14220",1987-04-01,NA,NA,71.88,127.76,10.6
"14220",1987-05-01,NA,NA,71.88,127.76,10.6
"14220",1987-06-01,NA,NA,71.88,127.76,10.6
"14220",1987-07-01,NA,NA,71.88,127.76,10.6
"14220",1987-08-01,NA,NA,71.88,127.76,10.6
"14220",1987-09-01,NA,NA,71.88,127.76,10.6
"14220",1987-10-01,NA,NA,71.88,127.76,10.6
"14220",1987-11-01,NA,NA,71.88,127.76,10.6
"14220",1987-12-01,NA,NA,71.88,127.76,10.6
"14220",1988-01-01,NA,NA,84.09,149.45,16.98
"14220",1988-02-01,NA,NA,84.09,149.45,16.98
"14220",1988-03-01,NA,NA,84.09,149.45,16.98
"14220",1988-04-01,NA,NA,84.09,149.45,16.98
"14220",1988-05-01,NA,NA,84.09,149.45,16.98
"14220",1988-06-01,NA,NA,84.09,149.45,16.98
"14220",1988-07-01,NA,NA,84.09,149.45,16.98
"14220",1988-08-01,NA,NA,84.09,149.45,16.98
"14220",1988-09-01,NA,NA,84.09,149.45,16.98
"14220",1988-10-01,NA,NA,84.09,149.45,16.98
"14220",1988-11-01,NA,NA,84.09,149.45,16.98
"14220",1988-12-01,NA,NA,84.09,149.45,16.98
"14220",1989-01-01,NA,NA,94.73,168.37,12.65
"14220",1989-02-01,NA,NA,94.73,168.37,12.65
"14220",1989-03-01,NA,NA,94.73,168.37,12.65
"14220",1989-04-01,NA,NA,94.73,168.37,12.65
"14220",1989-05-01,NA,NA,94.73,168.37,12.65
"14220",1989-06-01,NA,NA,94.73,168.37,12.65
"14220",1989-07-01,NA,NA,94.73,168.37,12.65
"14220",1989-08-01,NA,NA,94.73,168.37,12.65
"14220",1989-09-01,NA,NA,94.73,168.37,12.65
"14220",1989-10-01,NA,NA,94.73,168.37,12.65
"14220",1989-11-01,NA,NA,94.73,168.37,12.65
"14220",1989-12-01,NA,NA,94.73,168.37,12.65
"14220",1990-01-01,NA,NA,100.85,179.24,6.46
"14220",1990-02-01,NA,NA,100.85,179.24,6.46
"14220",1990-03-01,NA,NA,100.85,179.24,6.46
"14220",1990-04-01,NA,NA,100.85,179.24,6.46
"14220",1990-05-01,NA,NA,100.85,179.24,6.46
"14220",1990-06-01,NA,NA,100.85,179.24,6.46
"14220",1990-07-01,NA,NA,100.85,179.24,6.46
"14220",1990-08-01,NA,NA,100.85,179.24,6.46
"14220",1990-09-01,NA,NA,100.85,179.24,6.46
"14220",1990-10-01,NA,NA,100.85,179.24,6.46
"14220",1990-11-01,NA,NA,100.85,179.24,6.46
"14220",1990-12-01,NA,NA,100.85,179.24,6.46
"14220",1991-01-01,NA,NA,105.35,187.25,4.46
"14220",1991-02-01,NA,NA,105.35,187.25,4.46
"14220",1991-03-01,NA,NA,105.35,187.25,4.46
"14220",1991-04-01,NA,NA,105.35,187.25,4.46
"14220",1991-05-01,NA,NA,105.35,187.25,4.46
"14220",1991-06-01,NA,NA,105.35,187.25,4.46
"14220",1991-07-01,NA,NA,105.35,187.25,4.46
"14220",1991-08-01,NA,NA,105.35,187.25,4.46
"14220",1991-09-01,NA,NA,105.35,187.25,4.46
"14220",1991-10-01,NA,NA,105.35,187.25,4.46
"14220",1991-11-01,NA,NA,105.35,187.25,4.46
"14220",1991-12-01,NA,NA,105.35,187.25,4.46
"14220",1992-01-01,NA,NA,111.39,197.98,5.73
"14220",1992-02-01,NA,NA,111.39,197.98,5.73
"14220",1992-03-01,NA,NA,111.39,197.98,5.73
"14220",1992-04-01,NA,NA,111.39,197.98,5.73
"14220",1992-05-01,NA,NA,111.39,197.98,5.73
"14220",1992-06-01,NA,NA,111.39,197.98,5.73
"14220",1992-07-01,NA,NA,111.39,197.98,5.73
"14220",1992-08-01,NA,NA,111.39,197.98,5.73
"14220",1992-09-01,NA,NA,111.39,197.98,5.73
"14220",1992-10-01,NA,NA,111.39,197.98,5.73
"14220",1992-11-01,NA,NA,111.39,197.98,5.73
"14220",1992-12-01,NA,NA,111.39,197.98,5.73
"14220",1993-01-01,NA,NA,111.72,198.57,0.3
"14220",1993-02-01,NA,NA,111.72,198.57,0.3
"14220",1993-03-01,NA,NA,111.72,198.57,0.3
"14220",1993-04-01,NA,NA,111.72,198.57,0.3
"14220",1993-05-01,NA,NA,111.72,198.57,0.3
"14220",1993-06-01,NA,NA,111.72,198.57,0.3
"14220",1993-07-01,NA,NA,111.72,198.57,0.3
"14220",1993-08-01,NA,NA,111.72,198.57,0.3
"14220",1993-09-01,NA,NA,111.72,198.57,0.3
"14220",1993-10-01,NA,NA,111.72,198.57,0.3
"14220",1993-11-01,NA,NA,111.72,198.57,0.3
"14220",1993-12-01,NA,NA,111.72,198.57,0.3
"14220",1994-01-01,NA,NA,111.97,199,0.22
"14220",1994-02-01,NA,NA,111.97,199,0.22
"14220",1994-03-01,NA,NA,111.97,199,0.22
"14220",1994-04-01,NA,NA,111.97,199,0.22
"14220",1994-05-01,NA,NA,111.97,199,0.22
"14220",1994-06-01,NA,NA,111.97,199,0.22
"14220",1994-07-01,NA,NA,111.97,199,0.22
"14220",1994-08-01,NA,NA,111.97,199,0.22
"14220",1994-09-01,NA,NA,111.97,199,0.22
"14220",1994-10-01,NA,NA,111.97,199,0.22
"14220",1994-11-01,NA,NA,111.97,199,0.22
"14220",1994-12-01,NA,NA,111.97,199,0.22
"14220",1995-01-01,NA,NA,114.28,203.11,2.07
"14220",1995-02-01,NA,NA,114.28,203.11,2.07
"14220",1995-03-01,NA,NA,114.28,203.11,2.07
"14220",1995-04-01,NA,NA,114.28,203.11,2.07
"14220",1995-05-01,NA,NA,114.28,203.11,2.07
"14220",1995-06-01,NA,NA,114.28,203.11,2.07
"14220",1995-07-01,NA,NA,114.28,203.11,2.07
"14220",1995-08-01,NA,NA,114.28,203.11,2.07
"14220",1995-09-01,NA,NA,114.28,203.11,2.07
"14220",1995-10-01,NA,NA,114.28,203.11,2.07
"14220",1995-11-01,NA,NA,114.28,203.11,2.07
"14220",1995-12-01,NA,NA,114.28,203.11,2.07
"14220",1996-01-01,NA,NA,108.85,193.46,-4.75
"14221",1975-01-01,NA,NA,33.32,100,NA
"14221",1975-02-01,NA,NA,33.32,100,NA
"14221",1975-03-01,NA,NA,33.32,100,NA
"14221",1975-04-01,NA,NA,33.32,100,NA
"14221",1975-05-01,NA,NA,33.32,100,NA
"14221",1975-06-01,NA,NA,33.32,100,NA
"14221",1975-07-01,NA,NA,33.32,100,NA
"14221",1975-08-01,NA,NA,33.32,100,NA
"14221",1975-09-01,NA,NA,33.32,100,NA
"14221",1975-10-01,NA,NA,33.32,100,NA
"14221",1975-11-01,NA,NA,33.32,100,NA
"14221",1975-12-01,NA,NA,33.32,100,NA
"14221",1976-01-01,NA,NA,36.51,109.57,9.57
"14221",1976-02-01,NA,NA,36.51,109.57,9.57
"14221",1976-03-01,NA,NA,36.51,109.57,9.57
"14221",1976-04-01,NA,NA,36.51,109.57,9.57
"14221",1976-05-01,NA,NA,36.51,109.57,9.57
"14221",1976-06-01,NA,NA,36.51,109.57,9.57
"14221",1976-07-01,NA,NA,36.51,109.57,9.57
"14221",1976-08-01,NA,NA,36.51,109.57,9.57
"14221",1976-09-01,NA,NA,36.51,109.57,9.57
"14221",1976-10-01,NA,NA,36.51,109.57,9.57
"14221",1976-11-01,NA,NA,36.51,109.57,9.57
"14221",1976-12-01,NA,NA,36.51,109.57,9.57
"14221",1977-01-01,NA,NA,38.8,116.45,6.28
"14221",1977-02-01,NA,NA,38.8,116.45,6.28
"14221",1977-03-01,NA,NA,38.8,116.45,6.28
"14221",1977-04-01,NA,NA,38.8,116.45,6.28
"14221",1977-05-01,NA,NA,38.8,116.45,6.28
"14221",1977-06-01,NA,NA,38.8,116.45,6.28
"14221",1977-07-01,NA,NA,38.8,116.45,6.28
"14221",1977-08-01,NA,NA,38.8,116.45,6.28
"14221",1977-09-01,NA,NA,38.8,116.45,6.28
"14221",1977-10-01,NA,NA,38.8,116.45,6.28
"14221",1977-11-01,NA,NA,38.8,116.45,6.28
